Date,Stocks Above 50 DMA (%),Stocks Above 200 DMA (%),Universe Size
11-Mar-2024,66.54,56.38,500
12-Mar-2024,65.31,49.5,500
13-Mar-2024,65.44,58.66,500
14-Mar-2024,65.23,52.68,500
15-Mar-2024,66.05,64.15,500
18-Mar-2024,66.37,53.93,500
19-Mar-2024,64.49,60.86,500
20-Mar-2024,63.51,55.04,500
21-Mar-2024,62.86,50.85,500
22-Mar-2024,63.78,56.18,500
25-Mar-2024,64.13,55.92,500
26-Mar-2024,67.44,60.41,500
27-Mar-2024,70.16,61.28,500
28-Mar-2024,70.24,65.84,500
29-Mar-2024,69.34,66.97,500
01-Apr-2024,70.31,63.45,500
02-Apr-2024,70.83,62.87,500
03-Apr-2024,71.27,64.59,500
04-Apr-2024,70.35,62.7,500
05-Apr-2024,68.84,57.52,500
08-Apr-2024,69.26,58.02,500
09-Apr-2024,69.44,57.58,500
10-Apr-2024,69.12,58.1,500
11-Apr-2024,69.52,64.25,500
12-Apr-2024,69.56,61.86,500
15-Apr-2024,67.47,55.0,500
16-Apr-2024,66.13,52.47,500
17-Apr-2024,65.04,60.29,500
18-Apr-2024,65.5,64.13,500
19-Apr-2024,65.29,57.35,500
22-Apr-2024,65.46,63.17,500
23-Apr-2024,64.9,54.17,500
24-Apr-2024,65.95,59.44,500
25-Apr-2024,65.46,56.05,500
26-Apr-2024,66.17,63.37,500
29-Apr-2024,66.73,60.53,500
30-Apr-2024,65.09,57.16,500
01-May-2024,66.01,56.53,500
02-May-2024,65.19,54.81,500
03-May-2024,64.24,58.63,500
06-May-2024,64.34,56.15,500
07-May-2024,66.05,63.34,500
08-May-2024,66.12,55.3,500
09-May-2024,67.48,63.61,500
10-May-2024,66.26,55.39,500
13-May-2024,67.03,57.06,500
14-May-2024,68.84,59.62,500
15-May-2024,69.22,60.94,500
16-May-2024,69.79,65.42,500
17-May-2024,71.46,64.58,500
20-May-2024,72.59,67.16,500
21-May-2024,73.59,72.32,500
22-May-2024,71.56,64.7,500
23-May-2024,72.81,66.24,500
24-May-2024,72.46,66.66,500
27-May-2024,71.1,65.07,500
28-May-2024,71.12,64.58,500
29-May-2024,69.69,54.63,500
30-May-2024,69.21,61.6,500
31-May-2024,69.27,73.12,500
03-Jun-2024,71.25,64.85,500
04-Jun-2024,70.6,61.37,500
05-Jun-2024,69.94,63.17,500
06-Jun-2024,72.51,71.02,500
07-Jun-2024,70.95,63.04,500
10-Jun-2024,72.32,65.47,500
11-Jun-2024,71.58,66.4,500
12-Jun-2024,71.58,74.19,500
13-Jun-2024,72.91,65.75,500
14-Jun-2024,72.87,62.78,500
17-Jun-2024,72.97,65.59,500
18-Jun-2024,73.34,64.63,500
19-Jun-2024,73.64,66.24,500
20-Jun-2024,75.34,66.76,500
21-Jun-2024,76.82,65.66,500
24-Jun-2024,75.35,64.49,500
25-Jun-2024,74.41,66.78,500
26-Jun-2024,74.61,62.47,500
27-Jun-2024,73.21,62.47,500
28-Jun-2024,72.63,68.73,500
01-Jul-2024,72.55,59.4,500
02-Jul-2024,69.61,63.37,500
03-Jul-2024,72.15,63.51,500
04-Jul-2024,71.92,72.67,500
05-Jul-2024,72.81,69.04,500
08-Jul-2024,73.05,71.1,500
09-Jul-2024,73.86,70.3,500
10-Jul-2024,74.01,61.37,500
11-Jul-2024,74.77,69.35,500
12-Jul-2024,71.27,63.17,500
15-Jul-2024,71.01,62.91,500
16-Jul-2024,71.66,63.46,500
17-Jul-2024,71.82,58.78,500
18-Jul-2024,73.02,70.36,500
19-Jul-2024,72.8,71.91,500
22-Jul-2024,73.1,61.28,500
23-Jul-2024,73.33,67.14,500
24-Jul-2024,74.47,68.93,500
25-Jul-2024,73.77,60.6,500
26-Jul-2024,75.2,65.3,500
29-Jul-2024,75.97,68.59,500
30-Jul-2024,75.5,69.77,500
31-Jul-2024,72.34,57.16,500
01-Aug-2024,71.28,64.71,500
02-Aug-2024,72.36,66.51,500
05-Aug-2024,72.99,67.59,500
06-Aug-2024,71.68,65.62,500
07-Aug-2024,69.7,63.06,500
08-Aug-2024,68.61,61.32,500
09-Aug-2024,71.48,60.6,500
12-Aug-2024,71.55,68.94,500
13-Aug-2024,71.81,68.23,500
14-Aug-2024,73.09,72.38,500
15-Aug-2024,71.76,67.44,500
16-Aug-2024,74.02,64.66,500
19-Aug-2024,74.31,66.78,500
20-Aug-2024,75.32,68.21,500
21-Aug-2024,75.39,65.1,500
22-Aug-2024,73.71,66.6,500
23-Aug-2024,74.94,68.69,500
26-Aug-2024,78.03,69.36,500
27-Aug-2024,78.41,77.83,500
28-Aug-2024,76.19,71.68,500
29-Aug-2024,73.64,59.54,500
30-Aug-2024,75.44,70.41,500
02-Sep-2024,75.41,76.41,500
03-Sep-2024,75.19,64.94,500
04-Sep-2024,75.0,60.32,500
05-Sep-2024,73.97,65.77,500
06-Sep-2024,74.51,68.38,500
09-Sep-2024,73.58,72.25,500
10-Sep-2024,75.01,71.26,500
11-Sep-2024,74.73,63.52,500
12-Sep-2024,75.58,66.95,500
13-Sep-2024,75.57,63.21,500
16-Sep-2024,75.3,62.77,500
17-Sep-2024,74.0,63.43,500
18-Sep-2024,73.59,68.83,500
19-Sep-2024,71.0,66.69,500
20-Sep-2024,70.57,62.64,500
23-Sep-2024,71.53,67.93,500
24-Sep-2024,73.03,60.46,500
25-Sep-2024,74.5,64.27,500
26-Sep-2024,75.45,70.29,500
27-Sep-2024,75.92,69.45,500
30-Sep-2024,73.83,59.71,500
01-Oct-2024,73.6,64.33,500
02-Oct-2024,74.98,72.47,500
03-Oct-2024,74.6,67.99,500
04-Oct-2024,75.84,68.14,500
07-Oct-2024,75.96,72.52,500
08-Oct-2024,75.55,62.47,500
09-Oct-2024,77.78,68.52,500
10-Oct-2024,78.83,67.86,500
11-Oct-2024,77.29,72.01,500
14-Oct-2024,77.56,72.65,500
15-Oct-2024,76.66,66.06,500
16-Oct-2024,77.23,70.3,500
17-Oct-2024,75.89,75.45,500
18-Oct-2024,77.97,76.1,500
21-Oct-2024,76.68,67.66,500
22-Oct-2024,76.85,70.69,500
23-Oct-2024,76.67,70.79,500
24-Oct-2024,79.62,74.84,500
25-Oct-2024,78.83,73.29,500
28-Oct-2024,78.85,74.44,500
29-Oct-2024,78.42,64.45,500
30-Oct-2024,78.88,65.22,500
31-Oct-2024,76.34,79.28,500
01-Nov-2024,75.81,64.01,500
04-Nov-2024,75.52,73.54,500
05-Nov-2024,75.38,69.1,500
06-Nov-2024,76.29,70.44,500
07-Nov-2024,75.21,70.81,500
08-Nov-2024,74.82,66.21,500
11-Nov-2024,77.62,69.8,500
12-Nov-2024,76.24,68.3,500
13-Nov-2024,75.69,68.91,500
14-Nov-2024,75.38,67.09,500
15-Nov-2024,75.42,66.44,500
18-Nov-2024,75.21,69.3,500
19-Nov-2024,73.77,69.93,500
20-Nov-2024,73.67,69.55,500
21-Nov-2024,73.85,66.63,500
22-Nov-2024,73.25,73.18,500
25-Nov-2024,70.86,63.74,500
26-Nov-2024,71.98,70.57,500
27-Nov-2024,70.63,62.84,500
28-Nov-2024,69.79,61.55,500
29-Nov-2024,69.62,66.48,500
02-Dec-2024,70.31,69.85,500
03-Dec-2024,70.29,61.02,500
04-Dec-2024,68.41,62.02,500
05-Dec-2024,68.27,59.71,500
06-Dec-2024,69.91,72.71,500
09-Dec-2024,71.87,55.46,500
10-Dec-2024,70.44,69.24,500
11-Dec-2024,70.23,64.07,500
12-Dec-2024,71.66,63.78,500
13-Dec-2024,73.07,62.68,500
16-Dec-2024,71.48,68.05,500
17-Dec-2024,70.59,66.96,500
18-Dec-2024,70.19,58.11,500
19-Dec-2024,69.42,59.99,500
20-Dec-2024,69.43,62.52,500
23-Dec-2024,69.99,70.28,500
24-Dec-2024,72.74,66.28,500
25-Dec-2024,74.05,72.37,500
26-Dec-2024,74.47,70.5,500
27-Dec-2024,74.86,68.55,500
30-Dec-2024,75.36,68.73,500
31-Dec-2024,75.21,64.01,500
01-Jan-2025,78.32,71.52,500
02-Jan-2025,78.55,71.14,500
03-Jan-2025,78.63,70.55,500
06-Jan-2025,77.34,77.42,500
07-Jan-2025,76.07,61.24,500
08-Jan-2025,75.6,65.4,500
09-Jan-2025,73.61,68.57,500
10-Jan-2025,74.14,69.08,500
13-Jan-2025,72.63,66.79,500
14-Jan-2025,73.04,68.86,500
15-Jan-2025,73.29,68.26,500
16-Jan-2025,72.81,67.33,500
17-Jan-2025,71.88,61.2,500
20-Jan-2025,73.72,71.29,500
21-Jan-2025,73.24,61.74,500
22-Jan-2025,72.43,68.96,500
23-Jan-2025,70.8,61.39,500
24-Jan-2025,71.12,65.04,500
27-Jan-2025,71.12,70.83,500
28-Jan-2025,70.44,69.8,500
29-Jan-2025,71.48,60.82,500
30-Jan-2025,69.44,67.97,500
31-Jan-2025,67.7,63.45,500
03-Feb-2025,66.75,63.57,500
04-Feb-2025,66.22,54.42,500
05-Feb-2025,66.4,56.46,500
06-Feb-2025,65.83,67.56,500
07-Feb-2025,65.56,57.56,500
10-Feb-2025,64.88,50.95,500
11-Feb-2025,66.06,61.48,500
12-Feb-2025,66.19,58.61,500
13-Feb-2025,65.86,65.52,500
14-Feb-2025,63.35,58.15,500
17-Feb-2025,65.02,65.87,500
18-Feb-2025,63.19,57.66,500
19-Feb-2025,64.24,54.17,500
20-Feb-2025,65.31,49.66,500
21-Feb-2025,64.42,61.63,500
24-Feb-2025,63.91,53.67,500
25-Feb-2025,62.84,54.94,500
26-Feb-2025,63.31,54.77,500
27-Feb-2025,63.54,56.5,500
28-Feb-2025,64.6,53.04,500
03-Mar-2025,64.19,54.85,500
04-Mar-2025,63.08,55.21,500
05-Mar-2025,63.42,53.32,500
06-Mar-2025,62.21,56.73,500
07-Mar-2025,62.61,53.07,500
10-Mar-2025,61.82,63.16,500
11-Mar-2025,61.84,60.57,500
12-Mar-2025,63.01,56.29,500
13-Mar-2025,60.32,56.21,500
14-Mar-2025,60.53,60.84,500
17-Mar-2025,61.04,49.35,500
18-Mar-2025,62.09,56.59,500
19-Mar-2025,61.83,54.23,500
20-Mar-2025,61.43,59.99,500
21-Mar-2025,59.48,53.53,500
24-Mar-2025,60.64,52.07,500
25-Mar-2025,61.13,55.56,500
26-Mar-2025,61.36,49.92,500
27-Mar-2025,61.1,60.62,500
28-Mar-2025,61.03,48.91,500
31-Mar-2025,60.65,55.2,500
01-Apr-2025,61.86,51.89,500
02-Apr-2025,61.21,51.68,500
03-Apr-2025,62.52,52.11,500
04-Apr-2025,62.68,57.37,500
07-Apr-2025,62.53,47.85,500
08-Apr-2025,61.02,51.13,500
09-Apr-2025,61.75,47.79,500
10-Apr-2025,60.53,51.4,500
11-Apr-2025,59.23,53.92,500
14-Apr-2025,58.19,46.27,500
15-Apr-2025,60.07,50.6,500
16-Apr-2025,59.48,54.23,500
17-Apr-2025,60.13,56.89,500
18-Apr-2025,59.95,44.42,500
21-Apr-2025,60.08,54.19,500
22-Apr-2025,59.05,54.53,500
23-Apr-2025,58.15,51.24,500
24-Apr-2025,60.12,53.84,500
25-Apr-2025,62.62,52.68,500
28-Apr-2025,62.37,55.66,500
29-Apr-2025,62.92,56.63,500
30-Apr-2025,63.98,51.19,500
01-May-2025,64.76,62.56,500
02-May-2025,66.34,52.41,500
05-May-2025,65.9,55.36,500
06-May-2025,67.59,63.26,500
07-May-2025,67.3,60.76,500
08-May-2025,69.73,67.67,500
09-May-2025,70.86,63.16,500
12-May-2025,70.89,63.53,500
13-May-2025,70.82,60.99,500
14-May-2025,71.41,65.69,500
15-May-2025,70.61,71.18,500
16-May-2025,70.55,72.23,500
19-May-2025,70.82,61.28,500
20-May-2025,69.07,66.05,500
21-May-2025,68.53,65.0,500
22-May-2025,68.56,63.15,500
23-May-2025,69.21,57.49,500
26-May-2025,68.96,61.59,500
27-May-2025,70.33,58.07,500
28-May-2025,69.09,59.33,500
29-May-2025,69.46,59.7,500
30-May-2025,70.23,58.6,500
02-Jun-2025,68.38,65.74,500
03-Jun-2025,69.09,57.55,500
04-Jun-2025,68.58,59.39,500
05-Jun-2025,69.51,62.54,500
06-Jun-2025,68.61,64.76,500
09-Jun-2025,66.39,57.18,500
10-Jun-2025,67.1,60.29,500
11-Jun-2025,66.71,59.45,500
12-Jun-2025,65.36,60.12,500
13-Jun-2025,64.23,61.43,500
16-Jun-2025,64.24,52.74,500
17-Jun-2025,63.81,61.91,500
18-Jun-2025,65.66,60.25,500
19-Jun-2025,67.41,60.75,500
20-Jun-2025,66.28,57.86,500
23-Jun-2025,66.14,49.92,500
24-Jun-2025,63.84,63.02,500
25-Jun-2025,62.26,54.06,500
26-Jun-2025,61.07,55.3,500
27-Jun-2025,60.96,52.78,500
30-Jun-2025,60.63,53.94,500
01-Jul-2025,63.08,52.88,500
02-Jul-2025,62.35,54.36,500
03-Jul-2025,63.79,54.77,500
04-Jul-2025,65.25,63.81,500
07-Jul-2025,63.25,56.02,500
08-Jul-2025,62.73,55.53,500
09-Jul-2025,62.0,58.12,500
10-Jul-2025,62.11,49.01,500
11-Jul-2025,62.89,52.02,500
14-Jul-2025,63.14,62.51,500
15-Jul-2025,65.26,58.15,500
16-Jul-2025,67.55,50.17,500
17-Jul-2025,67.97,61.2,500
18-Jul-2025,69.37,60.61,500
21-Jul-2025,70.59,58.58,500
22-Jul-2025,70.38,58.65,500
23-Jul-2025,68.46,63.39,500
24-Jul-2025,69.59,65.8,500
25-Jul-2025,68.45,61.67,500
28-Jul-2025,68.53,62.64,500
29-Jul-2025,68.08,60.23,500
30-Jul-2025,67.16,59.87,500
31-Jul-2025,66.24,61.01,500
01-Aug-2025,65.12,61.39,500
04-Aug-2025,66.71,52.72,500
05-Aug-2025,68.78,64.05,500
06-Aug-2025,69.98,61.11,500
07-Aug-2025,70.86,63.12,500
08-Aug-2025,72.08,70.21,500
11-Aug-2025,73.4,60.77,500
12-Aug-2025,71.19,63.56,500
13-Aug-2025,71.41,74.6,500
14-Aug-2025,73.4,59.78,500
15-Aug-2025,73.86,70.92,500
18-Aug-2025,74.49,72.49,500
19-Aug-2025,72.69,64.5,500
20-Aug-2025,74.92,69.91,500
21-Aug-2025,74.65,67.26,500
22-Aug-2025,74.84,69.53,500
25-Aug-2025,73.17,70.16,500
26-Aug-2025,71.14,68.74,500
27-Aug-2025,72.31,67.37,500
28-Aug-2025,73.48,61.27,500
29-Aug-2025,75.2,72.85,500
01-Sep-2025,76.29,73.42,500
02-Sep-2025,75.06,67.63,500
03-Sep-2025,76.28,66.94,500
04-Sep-2025,76.41,67.04,500
05-Sep-2025,76.31,75.74,500
08-Sep-2025,76.74,69.52,500
09-Sep-2025,75.25,68.82,500
10-Sep-2025,76.22,68.57,500
11-Sep-2025,76.13,68.9,500
12-Sep-2025,76.76,60.69,500
15-Sep-2025,73.87,63.15,500
16-Sep-2025,75.02,66.16,500
17-Sep-2025,72.43,64.6,500
18-Sep-2025,71.39,65.56,500
19-Sep-2025,73.51,60.99,500
22-Sep-2025,73.96,66.48,500
23-Sep-2025,73.76,67.74,500
24-Sep-2025,73.4,61.35,500
25-Sep-2025,73.03,65.2,500
26-Sep-2025,73.61,67.87,500
29-Sep-2025,72.96,62.64,500
30-Sep-2025,72.99,60.37,500
01-Oct-2025,73.84,69.62,500
02-Oct-2025,73.05,69.78,500
03-Oct-2025,74.29,74.66,500
06-Oct-2025,74.31,66.78,500
07-Oct-2025,73.98,75.81,500
08-Oct-2025,74.67,65.99,500
09-Oct-2025,75.96,73.73,500
10-Oct-2025,76.29,70.79,500
13-Oct-2025,74.4,63.93,500
14-Oct-2025,74.88,67.23,500
15-Oct-2025,76.18,66.71,500
16-Oct-2025,76.13,74.24,500
17-Oct-2025,72.67,68.55,500
20-Oct-2025,72.0,63.46,500
21-Oct-2025,71.32,53.8,500
22-Oct-2025,71.7,65.15,500
23-Oct-2025,70.28,61.31,500
24-Oct-2025,69.91,63.31,500
27-Oct-2025,70.06,63.77,500
28-Oct-2025,70.94,71.13,500
29-Oct-2025,70.78,64.31,500
30-Oct-2025,72.59,66.68,500
31-Oct-2025,72.22,64.51,500
03-Nov-2025,71.52,67.41,500
04-Nov-2025,73.15,69.24,500
05-Nov-2025,72.16,65.98,500
06-Nov-2025,71.54,70.39,500
07-Nov-2025,72.5,55.54,500
10-Nov-2025,71.95,60.3,500
11-Nov-2025,70.93,59.82,500
12-Nov-2025,72.39,64.93,500
13-Nov-2025,73.59,75.9,500
14-Nov-2025,71.93,69.22,500
17-Nov-2025,69.61,54.02,500
18-Nov-2025,69.63,60.5,500
19-Nov-2025,70.62,53.85,500
20-Nov-2025,68.8,57.27,500
21-Nov-2025,66.66,58.02,500
24-Nov-2025,64.52,56.51,500
25-Nov-2025,64.1,57.13,500
26-Nov-2025,62.94,54.96,500
27-Nov-2025,65.06,58.29,500
28-Nov-2025,64.69,55.79,500
01-Dec-2025,66.55,61.48,500
02-Dec-2025,66.76,58.65,500
03-Dec-2025,68.02,54.73,500
04-Dec-2025,68.85,62.18,500
05-Dec-2025,71.17,64.49,500
08-Dec-2025,70.74,64.81,500
09-Dec-2025,68.91,56.42,500
10-Dec-2025,69.2,60.63,500
11-Dec-2025,68.85,58.64,500
12-Dec-2025,66.36,63.82,500
15-Dec-2025,67.52,59.91,500
16-Dec-2025,66.5,60.76,500
17-Dec-2025,67.67,62.05,500
18-Dec-2025,67.38,61.41,500
19-Dec-2025,66.03,61.08,500
22-Dec-2025,68.16,62.45,500
23-Dec-2025,66.03,63.91,500
24-Dec-2025,66.25,56.52,500
25-Dec-2025,64.92,59.34,500
26-Dec-2025,63.61,61.74,500
29-Dec-2025,63.52,59.03,500
30-Dec-2025,61.99,50.95,500
31-Dec-2025,61.84,50.51,500
01-Jan-2026,60.5,59.73,500
02-Jan-2026,61.46,55.19,500
05-Jan-2026,62.14,52.18,500
06-Jan-2026,61.94,49.99,500
07-Jan-2026,64.04,55.33,500
08-Jan-2026,64.17,56.51,500
09-Jan-2026,62.99,59.38,500
12-Jan-2026,63.34,58.42,500
13-Jan-2026,63.14,56.75,500
14-Jan-2026,64.15,57.06,500
15-Jan-2026,59.81,50.25,500
16-Jan-2026,59.56,51.17,500
19-Jan-2026,58.85,49.29,500
20-Jan-2026,58.64,53.11,500
21-Jan-2026,59.14,57.91,500
22-Jan-2026,57.99,50.94,500
23-Jan-2026,57.93,46.9,500
26-Jan-2026,57.44,51.18,500
27-Jan-2026,59.01,48.5,500
28-Jan-2026,59.5,48.52,500
29-Jan-2026,59.31,52.14,500
30-Jan-2026,57.83,46.72,500
02-Feb-2026,57.26,51.01,500
03-Feb-2026,58.05,46.2,500
04-Feb-2026,58.2,44.05,500
05-Feb-2026,57.65,46.24,500
06-Feb-2026,56.41,50.38,500
09-Feb-2026,54.6,54.04,500
10-Feb-2026,52.05,44.66,500
11-Feb-2026,53.22,42.84,500
12-Feb-2026,53.41,46.72,500
13-Feb-2026,52.94,46.18,500
16-Feb-2026,51.75,45.39,500
17-Feb-2026,52.32,50.39,500
18-Feb-2026,53.63,42.06,500
19-Feb-2026,53.69,44.34,500
20-Feb-2026,53.13,42.71,500
23-Feb-2026,52.91,48.62,500
24-Feb-2026,53.06,42.53,500
25-Feb-2026,51.47,47.59,500
26-Feb-2026,53.84,51.63,500
27-Feb-2026,55.04,54.43,500
02-Mar-2026,53.09,39.32,500
03-Mar-2026,54.29,55.24,500
04-Mar-2026,54.68,51.25,500
05-Mar-2026,53.97,44.75,500
06-Mar-2026,53.14,38.14,500
09-Mar-2026,51.54,44.55,500
10-Mar-2026,52.63,43.44,500
11-Mar-2026,53.42,46.85,500
12-Mar-2026,53.51,47.05,500
13-Mar-2026,53.65,43.81,500
16-Mar-2026,53.17,55.6,500
17-Mar-2026,52.33,45.87,500
18-Mar-2026,51.57,43.46,500
19-Mar-2026,54.77,48.13,500
20-Mar-2026,55.24,49.98,500
23-Mar-2026,54.7,58.79,500
24-Mar-2026,56.07,45.93,500
25-Mar-2026,57.56,45.07,500
26-Mar-2026,58.33,50.17,500
27-Mar-2026,57.62,49.7,500
30-Mar-2026,56.97,46.55,500
31-Mar-2026,57.41,46.07,500
01-Apr-2026,58.59,61.42,500
02-Apr-2026,58.58,57.39,500
03-Apr-2026,60.24,54.95,500
06-Apr-2026,62.07,58.7,500
07-Apr-2026,60.86,50.59,500
08-Apr-2026,60.66,54.34,500
09-Apr-2026,59.7,55.43,500
10-Apr-2026,60.64,61.6,500
13-Apr-2026,62.34,45.43,500
14-Apr-2026,58.89,53.27,500
15-Apr-2026,59.49,58.29,500
16-Apr-2026,62.86,60.96,500
17-Apr-2026,61.41,46.99,500
20-Apr-2026,60.13,52.5,500
21-Apr-2026,60.23,52.69,500
22-Apr-2026,60.39,59.26,500
23-Apr-2026,60.52,49.81,500
24-Apr-2026,59.53,56.35,500
27-Apr-2026,59.2,55.8,500
28-Apr-2026,60.44,57.97,500
29-Apr-2026,59.63,56.36,500
30-Apr-2026,58.11,48.76,500
01-May-2026,58.75,50.51,500
04-May-2026,58.94,55.23,500
05-May-2026,60.58,44.2,500
06-May-2026,60.16,54.11,500
07-May-2026,62.09,55.37,500
08-May-2026,62.18,58.03,500
11-May-2026,63.38,55.42,500
12-May-2026,61.05,53.71,500
13-May-2026,62.15,57.04,500
14-May-2026,62.74,59.12,500
15-May-2026,62.38,54.75,500
18-May-2026,62.77,57.54,500
19-May-2026,63.73,58.6,500
20-May-2026,64.48,57.39,500
21-May-2026,65.76,58.9,500
22-May-2026,66.97,59.08,500
25-May-2026,66.82,57.48,500
26-May-2026,66.49,47.82,500
27-May-2026,66.46,58.4,500
28-May-2026,67.51,54.96,500
29-May-2026,65.96,64.69,500
01-Jun-2026,65.35,54.64,500
02-Jun-2026,65.39,55.1,500
03-Jun-2026,65.08,53.45,500
04-Jun-2026,63.53,62.81,500
05-Jun-2026,65.17,57.31,500
08-Jun-2026,65.78,65.04,500
09-Jun-2026,65.87,63.96,500
10-Jun-2026,65.42,57.21,500
11-Jun-2026,62.63,58.7,500
12-Jun-2026,63.19,60.12,500
15-Jun-2026,61.39,55.72,500
16-Jun-2026,62.39,54.69,500
17-Jun-2026,61.42,57.27,500
18-Jun-2026,62.66,50.82,500
19-Jun-2026,62.64,59.36,500
22-Jun-2026,61.08,52.07,500
23-Jun-2026,61.45,50.47,500
24-Jun-2026,61.66,63.74,500
25-Jun-2026,59.27,43.48,500
26-Jun-2026,59.11,49.44,500
29-Jun-2026,58.76,56.81,500
30-Jun-2026,58.21,49.82,500
01-Jul-2026,58.85,49.33,500
02-Jul-2026,59.87,54.44,500
03-Jul-2026,59.69,57.79,500
06-Jul-2026,61.86,49.85,500
07-Jul-2026,60.74,52.32,500
08-Jul-2026,61.63,50.31,500
09-Jul-2026,61.03,49.99,500
10-Jul-2026,61.44,51.71,500
13-Jul-2026,60.38,48.59,500
14-Jul-2026,61.03,53.54,500
15-Jul-2026,59.99,52.3,500
16-Jul-2026,61.18,54.75,500
17-Jul-2026,61.29,43.84,500
20-Jul-2026,62.08,57.78,500
21-Jul-2026,60.47,56.5,500
22-Jul-2026,62.34,48.19,500
23-Jul-2026,60.92,49.6,500
24-Jul-2026,61.74,53.78,500
27-Jul-2026,61.06,56.01,500
28-Jul-2026,62.93,60.18,500
29-Jul-2026,63.87,61.02,500
30-Jul-2026,62.27,54.05,500
31-Jul-2026,62.15,63.63,500
03-Aug-2026,61.55,51.2,500
04-Aug-2026,60.56,59.08,500
05-Aug-2026,61.61,55.58,500
06-Aug-2026,60.47,62.28,500
07-Aug-2026,60.7,58.55,500
10-Aug-2026,63.23,62.13,500
11-Aug-2026,64.13,62.62,500
12-Aug-2026,64.78,59.01,500
13-Aug-2026,64.19,52.84,500
14-Aug-2026,63.09,59.62,500
17-Aug-2026,62.77,52.47,500
18-Aug-2026,63.95,60.89,500
19-Aug-2026,62.88,61.92,500
20-Aug-2026,61.25,51.55,500
21-Aug-2026,60.83,62.65,500
24-Aug-2026,60.75,53.79,500
25-Aug-2026,60.69,55.83,500
26-Aug-2026,60.53,49.92,500
27-Aug-2026,61.22,51.3,500
28-Aug-2026,60.81,53.4,500
31-Aug-2026,60.89,57.11,500
01-Sep-2026,62.59,55.66,500
02-Sep-2026,62.9,59.41,500
03-Sep-2026,61.93,62.43,500
04-Sep-2026,64.81,53.38,500
07-Sep-2026,62.55,59.39,500
08-Sep-2026,61.98,53.12,500
09-Sep-2026,62.95,55.27,500
